id,name,lat_city,lon_city,avg_temp,avg_hum,avg_prec,mode_weather,hotel_name,url,score,description,lat_hotel,lon_hotel
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,ibis budget Saint Malo Centre,https://www.booking.com/hotel/fr/etap-saint-malo-centre.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,7.5," Situé à 25 minutes à pied de la plage de Saint-Malo et à 2,8 km du Grand aquarium, l'ibis budget Saint Malo Centre propose des chambres modernes avec une télévision par satellite à écran plat décorées dans des tons de vert et de blanc, ainsi que la climatisation gratuite. Les chambres de l'ibis budget Saint Malo Centre comprennent une armoire, ainsi qu'une baignoire ou une douche. Vous profiterez d'une connexion Wi-Fi dans l'ensemble de l'établissement et de journaux locaux. Un petit-déjeuner buffet est servi sur demande. L'établissement comporte des distributeurs automatiques et un réception ouverte 24h/24. L'ibis budget Saint Malo Centre se trouve à 15 minutes en voiture de l'autoroute N176. Vous bénéficierez d'un garage fermé et couvert moyennant des frais supplémentaires.  ",48.63827265,-2.00941622
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,Kyriad Prestige Saint-Malo,https://www.booking.com/hotel/fr/kyriad-prestige-saint-malo-xml.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,8.6," Situé à Saint-Malo, le Kyriad Prestige Saint-Malo se trouve à 10 km de Dinard et à 13 km de Cancale. Il possède une connexion Wi-Fi gratuite, une piscine intérieure et une salle de sport. Les chambres climatisées sont munies d'une télévision par satellite. Leur salle de bains privative est pourvue d'un sèche-cheveux. De plus, le Kyriad Prestige Saint-Malo comprend un jardin. Les bus peuvent stationner sur place. L'hôtel se trouve à 2,6 km de l'Espace Duguay Trouin, à 2,6 km du Palais du Grand Large et à 31 km de la ville médiévale de Dinan. L'aéroport de Rennes - Saint-Jacques est accessible à 66 km.  ",48.636099200000004,-1.98920667
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,Hotel De L'univers,https://www.booking.com/hotel/fr/de-l-univers.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,8.1," L'Hotel De L'univers est installé dans la ville fortifiée de Saint-Malo, en Bretagne, à quelques pas du port ferry et de la gare. Pourvu d'une connexion Wi-Fi gratuite, l'établissement est à 400 mètres du port de plaisance de Saint-Malo. Les chambres sont confortables et munies d'une télévision, d'un téléphone, ainsi que d'une salle de bains privative. Le personnel serviable assurera des services personnalisés et vous fournira des conseils sur la région. Donnant sur la place principale, l'Hotel De L'univers se trouve directement devant le château, à proximité de la mer. À partir de là, vous pourrez explorer facilement la ville historique, à pied.  ",48.65104101,-2.0237267
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,Oceania Saint Malo,https://www.booking.com/hotel/fr/oceaniasaintmalo.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,8.5," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Oceania Saint Malo ! Connectez-vous pour économiser. Donnant sur la mer, l'Oceania Saint Malo se situe sur la Chaussée du Sillon, en face de la plage du même nom et à 450 mètres du port de plaisance de Saint-Malo. Il propose des chambres luxueuses et un accès gratuit au spa et à la piscine. Les logements disposent de la climatisation et de parquet. Ils sont également dotés d'une télévision à écran plat, d'une connexion Wi-Fi gratuite et d'une salle de bains spacieuse. Vous profiterez d'une terrasse offrant une vue panoramique sur la mer. Le jacuzzi à ciel ouvert vous attend sur la terrasse. La salle de sport est dotée d'équipements ultramodernes. Des massages sont dispensés moyennant des frais supplémentaires. Le bar-salon de l'Oceania Saint Malo sert différents cocktails ou boissons et accueille des réceptions privées. Il prépare un menu pour le dîner. Tous les matins, vous pourrez déguster un petit-déjeuner sur place. L'Oceania se trouve à 1,5 km de la gare de Saint-Malo et à 7 km de l'aéroport Dinard Bretagne. Un parking est disponible sur place. Le personnel de la réception parle français, anglais, espagnol et allemand.  ",48.65175689,-2.01843202
3,Le Havre,49.4938975,0.1079732,7.672499999999999,77.62500,0.54375,Rain,Kyriad Le Havre Centre,https://www.booking.com/hotel/fr/kyriadlehavrecentre.fr.html?sid=e4f570b2ca09212255dea336178e8ceb,6.9," L'hôtel Kyriad Le Havre Centre est situé à proximité de la mer en Normandie. Il propose des chambres avec salle de bains privative, télévision par satellite et connexion Wi-Fi gratuite. Le restaurant de l'hôtel Kyriad sert le petit-déjeuner, le déjeuner et le dîner. Il vous propose une cuisine à la fois créative et traditionnelle. Un bar est également à votre disposition sur place. Toutes les chambres sont desservies par un ascenseur. Vous pourrez profiter de la réception ouverte 24h/24, ainsi que d'une bibliothèque et d'une table de billard. L'aéroport le Havre - Octeville est situé à moins de 10 km de l'hôtel Kyriad Le Havre Centre.  ",49.49308921,0.13096154
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,ibis Styles Saint Malo Port,https://www.booking.com/hotel/fr/ibis-styles-saint-malo-port.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,8.0," Doté d'un snack-bar et d'une connexion Wi-Fi gratuite, l'établissement ibis Styles Saint Malo Port est situé à Saint-Malo, à moins de 10 minutes à pied des plages de sable, à 1 km de la gare ainsi qu'à 2km de la côte d'Émeraude. Les chambres contemporaines disposent toutes d'une télévision par satellite à écran plat et d'une armoire. Leur salle de bains privative est pourvue d'un sèche-cheveux. L'hôtel ibis Styles Saint Malo Port possède un bar, une réception ouverte 24h/24, une bagagerie ainsi qu'un parking privé payant. L'établissement se trouve à 1 km du terminal ferry du Naye et à proximité de la jetée, depuis laquelle vous pourrez vous rendre sur les îles Anglo-Normandes. La piscine olympique de Saint-Malo est accessible en 5 minutes de marche. L'aéroport de Rennes est situé à 67 km, tandis que vous pourrez rejoindre le célèbre Mont-Saint-Michel en moins d'une heure de route. Enfin, la ville de Dinard se trouve à 10 km.  ",48.63962614,-2.01236531
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,Golden Tulip Saint Malo– Le Grand Bé,https://www.booking.com/hotel/fr/golden-tulip-saint-malo.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,9.0," Le Golden Tulip Saint Malo– Le Grand Bé est situé au sein des remparts de Saint-Malo, à 5 minutes à pied du port. Il propose un restaurant, une connexion Wi-Fi gratuite, une salle de sport en accès libre et un espace de travail commun. Les hébergements climatisés disposent d'un bureau et d'une télévision à écran plat. Leur salle de bains privative est pourvue d'articles de toilette gratuits, d'un sèche-cheveux et d'un miroir grossissant. Un petit-déjeuner buffet incluant des produits locaux est servi tous les matins. Le restaurant sur place, dont le menu change chaque jour, prépare des spécialités locales. Vous aurez l'occasion de vous détendre dans le salon de thé ou sur la terrasse exposée au sud. Vous pourrez profiter d'une douche sensorielle ou d'un lit d'hydromassage, moyennant des frais supplémentaires. Un service de massages est assuré sur réservation préalable. Parlant français, anglais et espagnol, le personnel de la réception ouverte 24h/24 dispense un service d'assistance touristique. Le Grand Bé et le fort national se trouvent à proximité de l'établissement. Dinard et Cancale sont à respectivement 11 et 16 km.  ",48.64956907,-2.02686496
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,B&B Hôtel Saint-Malo Centre,https://www.booking.com/hotel/fr/b-b-saint-malo.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,7.3," Le B&B Hôtel Saint-Malo Centre est situé à Saint-Malo, à 2 km de la mer et à 2,4 km du grand aquarium. L’Hotel Lenas Vienna propose des chambres dotées d’une télévision par câble à écran plat, d’une connexion Wi-Fi gratuite et d’un bureau. Les salles de bains sont pourvues d’une douche et de serviettes de toilette. Le linge de lit est fourni. Le petit-déjeuner continental, composé de pain frais, d’œufs, de bacon et de viennoiseries françaises, est servi chaque matin. Ce repas est disponible à un tarif réduit pour les enfants. Sur place, des distributeurs de collations et de boissons sont mis à votre disposition. Le B&B Hôtel Saint-Malo Centre est installé à 3,2 km du terminal de ferry de Saint-Malo et à 11,7 km de la ville de Dinard. L’aéroport de Saint-Jacques est implanté à 66 km. Vous pourrez stationner gratuitement votre véhicule sur place. Enfin, vous rejoindrez la gare de Saint-Malo, qui se trouve à 3 km, en transports en commun.  ",48.63682324,-1.99040147
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,Hotel De La Cite,https://www.booking.com/hotel/fr/de-la-cite.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,7.7," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel De La Cite ! Connectez-vous pour économiser. L'Hotel De La Cite se situe au cœur de Saint-Malo, à seulement 350 mètres du port de plaisance de la ville. Il propose une connexion Wi-Fi gratuite et des chambres donnant sur la mer. Desservies par un ascenseur, toutes les chambres traditionnelles sont dotées de la climatisation et d'un coffre-fort. Chacune inclut une salle de bains privative avec un sèche-cheveux. L'Hôtel de la Cité se trouve à proximité de nombreux restaurants et de sites d'intérêt touristiques célèbres, comme la cité corsaire. Vous pourrez choisir de dîner dans le restaurant d'un établissement partenaire voisin, offrant une vue panoramique.  ",48.65130149,-2.02511072
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,Hotel Kyriad Saint Malo Centre Plage,https://www.booking.com/hotel/fr/bleumarinesaintmalo.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,8.0," Le Kyriad Hôtel Saint-Malo Plage est situé en face de la plage de Saint-Malo. Il dispose d'un centre de remise en forme ainsi que d'un sauna et se trouve à seulement 1 km de la gare. Les chambres et les appartements du Saint-Malo Plage sont équipés d'une télévision et d'un téléphone. Ils sont tous dotés d'une salle de bains privative avec douche et certains offrent une vue sur la mer. Toutes les chambres sont accessibles par ascenseur. L'hôtel vous propose un petit-déjeuner continental et un petit-déjeuner buffet tous les matins. Vous pourrez profiter d'une boisson commandée au bar sur la terrasse, tout en admirant le panorama. La cathédrale Saint-Vincent se trouve à 20 minutes de marche du Kyriad Hôtel et la vieille ville est située à 2 km. L'hôtel propose une connexion Wi-Fi gratuite et des parkings publics et privés sont disponibles à proximité.  ",48.65538573,-2.00562447
1,St Malo,48.649518,-2.0260409,8.5725,77.37500,0.5625,Rain,Escale Oceania Saint Malo,https://www.booking.com/hotel/fr/mascottesaintmalo.fr.html?sid=b629d98d8c127260f411b8c62bcfe5e9,8.2," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Escale Oceania Saint Malo ! Connectez-vous pour économiser. L'Escale Oceania Saint Malo se trouve sur le front de mer, en face de la plage du Sillon, à 14 minutes de marche de la gare de Saint-Malo. Il propose des chambres modernes, une terrasse bien exposée et un service de restauration 24h/24. Toutes les chambres disposent d'une télévision à écran plat. Certaines offrent une vue sur la mer. La connexion Wi-Fi est gratuite. Vous profiterez gratuitement d'un ordinateur connecté à Internet et d'une imprimante. Un service de location de vélos est par ailleurs assuré. L'Escale Oceania Saint Malo sert un petit-déjeuner tous les matins, et vous pourrez également dîner sur place. Des collations sont proposées tout au long de la journée, tandis que des paniers-repas peuvent être préparés si vous souhaitez pique-niquer.  ",48.65428009,-2.00883776
3,Le Havre,49.4938975,0.1079732,7.672499999999999,77.62500,0.54375,Rain,B&B Hotel LE HAVRE Centre Gare,https://www.booking.com/hotel/fr/b-b-le-havre-centre-gare.fr.html?sid=e4f570b2ca09212255dea336178e8ceb,7.4," Le B&B Hotel Le Havre Centre Gare est situé au Havre, à environ 2,2 km de la plage et de l'église Saint-Joseph. Cet hôtel 3 étoiles vous propose une réception ouverte 24h/24, un centre d’affaires et une connexion Wi-Fi gratuite. L'établissement se trouve à proximité de lieux d’intérêt comme le quai Vauban, le tribunal de grande instance et l'université du Havre. Les chambres comportent une armoire. Toutes sont équipées d'un bureau, d'une télévision à écran plat et d'une salle de bains privative. Un petit-déjeuner buffet vous sera servi chaque matin. Le B&B Hotel LE HAVRE Centre Gare se trouve à proximité de la salle de spectacles Le Volcan, de l’appartement témoin Perret et de l’église Saint-Michel. L’;aéroport le plus proche, celui du Havre-Octeville, est situé à 5 km.  ",49.493046,0.12416300000000001
2,Bayeux,49.2764624,-0.7024738,8.098749999999999,76.50000,0.56125,Rain,ibis budget Bayeux,https://www.booking.com/hotel/fr/etap-bayeux.fr.html?sid=a59040ac6af80aa81e0e614b1f6ac3db,8.2," L’ibis budget Bayeux vous accueille entre Caen et Cherbourg, à proximité de la sortie 36 de la route N13 et à seulement 13 km des plages du débarquement. Cet établissement possède une réception ouverte 24h/24 et des chambres climatisées dotées d’une connexion Wi-Fi gratuite. Les hébergements sont insonorisés et équipés de la télévision par satellite. Toutes les chambres sont desservies par un ascenseur et possèdent leur propre salle de bains pourvue d’une douche. Pour votre sécurité, le petit-déjeuner et le dîner sont servis en chambre. Vous trouverez des distributeurs automatiques de collations et de boissons sur place. Vous bénéficierez en outre d’un service gratuit de journaux et de magazines en ligne. Cet hôtel doté d’un parking privé gratuit bénéficie d’un emplacement idéal pour partir à la découverte de la Normandie en voiture. Vous séjournerez à 30 km du cimetière américain et à 8 minutes de route du musée de la Tapisserie de Bayeux.  ",49.25424209,-0.64648747
2,Bayeux,49.2764624,-0.7024738,8.098749999999999,76.50000,0.56125,Rain,Premiere Classe Bayeux,https://www.booking.com/hotel/fr/premiere-classe-bayeux.fr.html?sid=a59040ac6af80aa81e0e614b1f6ac3db,7.7," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Premiere Classe Bayeux ! Connectez-vous pour économiser. Cet hôtel Première Classe se trouve à seulement 5 minutes en voiture de l'autoroute N13, à la périphérie de Bayeux. Il met gratuitement à votre disposition un parking privé et une connexion Wi-Fi dans ses chambres climatisées. Décorée avec simplicité, chaque chambre du Premiere Classe Bayeux comprend une salle de bains privative avec douche et une télévision par satellite avec le bouquet Canal +. Elles sont également toutes desservies par un ascenseur. Le Premiere Classe Bayeux vous servira chaque matin un petit-déjeuner buffet simple. Un éventail de cafés et de restaurants se trouvent dans le centre-ville, à 15 minutes à pied de l'hôtel. Le Premiere Classe Bayeux se situe à 900 mètres du musée de la Tapisserie de Bayeux et à 23 km d'Omaha Beach, la plage où les forces alliées débarquèrent lors de la Seconde Guerre mondiale.  ",49.26942872,-0.70668697
2,Bayeux,49.2764624,-0.7024738,8.098749999999999,76.50000,0.56125,Rain,Château de Bellefontaine,https://www.booking.com/hotel/fr/chateau-de-bellefontaine.fr.html?sid=a59040ac6af80aa81e0e614b1f6ac3db,8.2," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Château de Bellefontaine ! Connectez-vous pour économiser. À 800 mètres du centre de Bayeux et de sa cathédrale, l'établissement Château de Bellefontaine est un manoir du XVIIIe siècle proposant des chambres et un restaurant traditionnel ouvert pour le dîner sur réservation. Comptant des arbres vieux de 200 ans, le parc comporte un court de tennis et un étang. Chaque chambre décorée individuellement dispose d'un minibar, d'une connexion Wi-Fi gratuite et d'une télévision à écran plat. Les salles de bains comprennent un sèche-cheveux, des articles de toilette gratuits et une baignoire ou une douche. Certaines possèdent un coin salon. Vous aurez l'occasion de savourer un petit-déjeuner buffet tous les matins. Un petit-déjeuner continental pourra également être servi dans votre chambre à un tarif réduit. Après le petit-déjeuner, vous aurez la possibilité d'utiliser l'ordinateur du salon, qui bénéficie d'une connexion Internet. Le salon comporte également une cheminée. La gare de Bayeux se trouve à 1 km. Le parking sur place est gratuit.  ",49.26974024,-0.68883955
2,Bayeux,49.2764624,-0.7024738,8.098749999999999,76.50000,0.56125,Rain,Campanile Bayeux,https://www.booking.com/hotel/fr/campanile-bayeux.fr.html?sid=a59040ac6af80aa81e0e614b1f6ac3db,7.6," Situé dans un quartier paisible à l'extérieur du centre de Bayeux, le charmant Campanile Bayeux propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite. L'hôtel dispose d'un parking privé gratuit. Le Campanile constitue un excellent pied-à-terre pour découvrir l'histoire de Bayeux et visiter les célèbres plages du Débarquement. Le personnel du Campanile Bayeux s'attache à rendre votre séjour agréable et mémorable.  ",49.26999926,-0.70694983
2,Bayeux,49.2764624,-0.7024738,8.098749999999999,76.50000,0.56125,Rain,Hotel Reine Mathilde,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?sid=a59040ac6af80aa81e0e614b1f6ac3db,8.7," L'hôtel Reine Mathilde se situe dans le quartier médiéval de Bayeux, à seulement 300 mètres du musée de la Tapisserie. Il propose une connexion Wi-Fi gratuite et des chambres modernes avec salle de bains privative. Les chambres sont décorées dans des couleurs chaudes et neutres. Chacune comprend une télévision et un bureau. La salle de bains privative comporte un sèche-cheveux. Un petit-déjeuner buffet est servi tous les jours. Le restaurant Le Garde Manger offre un service continu toute la journée. Vous pourrez savourer un grand choix de plats traditionnels dans la salle de restaurant ou sur la terrasse exposée au sud. L'hôtel Reine Mathilde se trouve à respectivement 19 et 24 km du Musée américain et du Musée mémorial d'Omaha Beach.  ",49.27603159,-0.70172489
2,Bayeux,49.2764624,-0.7024738,8.098749999999999,76.50000,0.56125,Rain,Hôtel De Brunville et La Table du Grand Luxembourg,https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?sid=a59040ac6af80aa81e0e614b1f6ac3db,7.8," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel De Brunville et La Table du Grand Luxembourg ! Connectez-vous pour économiser. Situé à seulement 400 mètres de la cathédrale de Bayeux, l'Hôtel De Brunville et La Table du Grand Luxembourg propose un restaurant doté d'une cour avec jardin, au cœur de la ville médiévale. Desservies par un ascenseur, les chambres avec salle de bains privative sont équipées d'une télévision par satellite. L'établissement possède une piscine extérieure chauffée accessible tout au long de l'année. L'Hôtel De Brunville et La Table du Grand Luxembourg sert un petit-déjeuner buffet tous les matins. Vous pourrez également déguster des produits régionaux frais dans le restaurant sur place et commander des boissons au bar-salon. L'établissement se trouve à 650 mètres du musée de la tapisserie et à un peu plus de 1 km de la gare de Bayeux.  ",49.27815769,-0.70351392
